id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3904910520,20140625T000000,505000.0,3,2.5,1860,8060,2.0,0,0,4,8,1860,0,1987,0,98029,47.5674,-122.017,1850,4661
9414700020,20150422T000000,331000.0,4,3.0,2483,5701,2.0,0,0,3,8,2483,0,2005,0,98030,47.3623,-122.199,2075,5720
9286100200,20140813T000000,450000.0,3,2.5,1670,2589,2.0,0,0,3,8,1670,0,2000,0,98027,47.5314,-122.047,1670,2897
9191200380,20141222T000000,550000.0,4,2.0,1540,5000,1.5,0,0,4,7,1540,0,1913,0,98105,47.6713,-122.3,1790,4000
8645540290,20141126T000000,358000.0,5,2.5,2390,8775,1.0,0,0,4,7,1270,1120,1980,0,98058,47.4639,-122.17,1800,8000
1324300380,20140716T000000,550000.0,3,1.0,1600,5000,1.5,0,0,3,7,1110,490,1947,0,98107,47.655,-122.358,1380,5000
2214800630,20141105T000000,239950.0,3,2.25,1560,8280,2.0,0,0,4,7,1560,0,1979,0,98001,47.3393,-122.259,1920,8120
3599600150,20140904T000000,201000.0,3,1.0,1220,22443,1.0,0,0,4,7,1220,0,1972,0,98001,47.2633,-122.245,1260,19950
3448740360,20150429T000000,418500.0,4,2.5,2190,4866,2.0,0,0,3,7,2190,0,2009,0,98059,47.4907,-122.152,2190,5670
2473400110,20140826T000000,315500.0,3,1.75,1870,8400,1.0,0,0,3,7,990,880,1977,0,98058,47.454,-122.164,1750,8400
4019301205,20141202T000000,410000.0,3,1.5,2270,8187,1.0,0,0,4,8,1420,850,1954,0,98155,47.7573,-122.278,2020,14092
1545805030,20141021T000000,266500.0,3,2.25,1740,5460,1.0,0,0,3,7,1210,530,1998,0,98038,47.3648,-122.046,1740,7500
291310390,20140904T000000,355000.0,3,2.25,1445,1087,2.0,0,0,3,7,1300,145,2005,0,98027,47.5339,-122.067,1410,1336
2822069078,20141008T000000,368000.0,4,2.0,2500,36900,1.0,0,0,3,7,1540,960,1972,0,98038,47.3708,-122.049,1960,36900
537000075,20140811T000000,420000.0,3,2.75,2300,8000,1.0,0,0,3,7,1430,870,1965,0,98003,47.3293,-122.306,2070,10200
2087700115,20141103T000000,650000.0,2,1.5,1900,4450,1.0,0,0,5,7,1500,400,1916,0,98144,47.5834,-122.293,2130,5000
130000175,20140806T000000,655000.0,4,2.75,3160,8197,1.0,0,0,3,8,1580,1580,1962,0,98115,47.7004,-122.287,2050,8197
6083000037,20140613T000000,230000.0,2,1.0,930,7550,1.0,0,0,3,6,930,0,1986,0,98168,47.4866,-122.303,1370,10176
8165500830,20150327T000000,409900.0,3,2.5,1690,1200,2.0,0,0,3,8,1410,280,2013,0,98106,47.5389,-122.367,1690,1760
825079024,20150506T000000,785000.0,3,2.75,2990,207781,2.0,0,0,3,9,2990,0,2000,0,98014,47.662,-121.944,2590,218671
2021200370,20140901T000000,1100000.0,3,2.0,3010,5000,2.0,0,2,5,9,1890,1120,1931,0,98199,47.6347,-122.396,2688,5000
8691510290,20150506T000000,385000.0,3,2.5,2230,8296,2.0,0,0,3,7,2230,0,2004,0,98058,47.4386,-122.116,2480,5940
1139000215,20140718T000000,416000.0,2,1.75,1270,7560,1.5,0,0,4,7,1270,0,1932,0,98133,47.7083,-122.357,1480,7560
3303980210,20150427T000000,1115000.0,4,3.75,4040,14212,2.0,0,0,3,11,4040,0,2002,0,98059,47.5189,-122.147,3940,14212
7525100520,20140502T000000,335000.0,2,2.0,1350,2560,1.0,0,0,3,8,1350,0,1976,0,98052,47.6344,-122.107,1790,2560
1829700050,20140724T000000,335000.0,2,1.0,1440,8842,1.0,0,0,3,7,840,600,1950,0,98155,47.7443,-122.325,1650,8461
225069017,20140714T000000,850000.0,4,3.0,2720,183823,2.0,0,0,3,8,2720,0,1975,2007,98053,47.6749,-122.002,2140,173804
624111000,20140805T000000,950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,1986,0,98077,47.7268,-122.06,3360,14142
8142000080,20150212T000000,420000.0,4,1.5,1690,9391,1.0,0,0,3,7,1290,400,1960,0,98155,47.7438,-122.329,1780,9390
1266200140,20150506T000000,1850000.0,4,3.25,4160,10335,2.0,0,0,3,10,4160,0,2014,0,98004,47.6235,-122.192,1840,10333
1426079047,20140911T000000,620000.0,3,2.25,2520,212137,2.0,0,0,3,9,1590,930,2005,0,98019,47.7384,-121.878,2000,212137
3294700310,20140902T000000,261000.0,2,1.0,750,8125,1.0,0,0,4,6,750,0,1943,0,98055,47.4727,-122.198,1340,8750
8651430210,20150321T000000,217000.0,3,1.0,870,5200,1.0,0,0,5,6,870,0,1969,0,98042,47.3701,-122.078,1020,5200
1824069083,20150429T000000,835000.0,3,1.0,3060,30166,1.0,0,0,5,8,3060,0,1959,0,98027,47.5656,-122.093,1880,19602
8682291730,20140513T000000,530000.0,2,2.0,1680,4950,1.0,0,0,3,8,1680,0,2006,0,98053,47.7194,-122.022,1570,4800
5088500170,20141027T000000,435000.0,3,2.5,2530,16102,2.0,0,0,3,9,2530,0,1989,0,98038,47.371,-122.055,2370,14957
7964410100,20150504T000000,700000.0,4,3.5,5360,25800,1.0,0,0,3,9,3270,2090,1971,0,98074,47.6099,-122.054,2650,21781
8598900125,20150406T000000,443000.0,3,1.75,1530,8028,1.0,0,0,3,7,1200,330,1967,0,98177,47.7768,-122.361,1530,8028
9406540190,20141110T000000,315000.0,4,2.5,1780,6000,2.0,0,0,3,9,1780,0,2000,0,98038,47.3774,-122.027,2650,6000
4136930360,20140605T000000,359800.0,4,2.5,2390,6426,2.0,0,0,3,9,2390,0,1999,0,98092,47.2586,-122.221,2520,6700
4364200250,20141201T000000,400375.0,4,1.75,1690,7680,1.0,0,0,5,6,890,800,1946,0,98126,47.5296,-122.375,1060,7680
7229700105,20150424T000000,172500.0,2,2.0,1510,20685,1.0,0,0,2,6,1250,260,1958,0,98059,47.481,-122.116,1490,29527
9324800450,20141009T000000,560000.0,3,1.5,2790,6900,1.0,0,2,3,8,1700,1090,1955,0,98125,47.7328,-122.288,2410,8100
2044500213,20140617T000000,310000.0,4,2.0,1870,6000,1.5,0,0,3,7,1870,0,1956,0,98125,47.7155,-122.315,1520,7169
1180008315,20140715T000000,212000.0,3,1.0,1040,6800,1.0,0,0,5,6,1040,0,1951,0,98178,47.492,-122.224,1430,6080
7940710100,20140911T000000,559000.0,3,2.5,2010,5200,2.0,0,0,3,8,2010,0,1989,0,98034,47.7142,-122.203,1860,4400
766500030,20140610T000000,225000.0,3,1.75,1760,26055,1.0,0,0,3,7,920,840,1979,0,98042,47.3664,-122.1,1350,13475
1395500020,20141107T000000,279900.0,3,1.0,1400,10800,1.0,0,0,3,6,1400,0,1962,0,98034,47.719,-122.202,1430,10000
1560800150,20150405T000000,450000.0,4,2.5,1900,9240,1.0,0,0,3,7,1900,0,1962,0,98007,47.6167,-122.137,2040,8052
8565000030,20150429T000000,805000.0,4,2.5,3450,33460,2.0,0,0,3,9,3450,0,1997,0,98077,47.7673,-122.1,2820,35250
3424069076,20141013T000000,360000.0,2,1.0,930,6098,1.0,0,0,4,6,930,0,1919,0,98027,47.5289,-122.03,1730,9000
7214820030,20141212T000000,475000.0,3,1.75,2020,8970,1.0,0,0,4,7,1180,840,1981,0,98072,47.7571,-122.145,2140,8008
7215730200,20141119T000000,601000.0,4,2.5,2080,5191,2.0,0,0,3,8,2080,0,2001,0,98075,47.5978,-122.017,2170,5518
